timestamp,threads_connected,threads_running,questions,slow_queries
16:15:22,41	2	2307	0
16:16:10,41	18	136503	0
16:17:10,41	25	474611	0
16:18:09,41	42	885959	0
16:19:10,41	42	1373495	0
16:20:33,41	3	1792957	0
