timestamp,container,cpu_pct,mem_usage,mem_pct,net_io,block_io
16:10:00,qa-orderapi-1,204.34,523.6MiB on 1GiB,51.13,254MB on 237MB,0B on 311kB
16:10:00,qa-orderapi-2,205.58,457.7MiB on 1GiB,44.70,256MB on 238MB,0B on 311kB
16:10:00,qa-eureka-1,1.07,212.8MiB on 512MiB,41.56,79.1kB on 377kB,0B on 328kB
16:10:00,qa-mysql-user-1,25.53,411.5MiB on 15.26GiB,2.63,34.8MB on 43.9MB,131kB on 542MB
16:10:00,qa-redis-1,16.60,44.21MiB on 15.26GiB,0.28,115MB on 55.8MB,0B on 45.2MB
16:10:00,qa-mysql-order-1,123.70,547.4MiB on 15.26GiB,3.50,249MB on 311MB,131kB on 1.69GB
16:10:00,qa-kafka-1,9.37,570.4MiB on 15.26GiB,3.65,17.2MB on 11.2MB,0B on 14.9MB
16:11:01,qa-gateway-1,0.07,231.8MiB on 768MiB,30.18,241MB on 299MB,0B on 487kB
16:11:01,qa-userapi-1,19.20,385.8MiB on 1GiB,37.68,65.5MB on 51.6MB,0B on 393kB
16:11:01,qa-orderapi-1,20.61,525.1MiB on 1GiB,51.28,319MB on 297MB,0B on 385kB
16:11:01,qa-orderapi-2,5.08,460.1MiB on 1GiB,44.94,317MB on 295MB,0B on 385kB
16:11:01,qa-eureka-1,1.09,214.4MiB on 512MiB,41.87,90.7kB on 428kB,0B on 401kB
16:11:01,qa-mysql-user-1,24.18,414MiB on 15.26GiB,2.65,45.8MB on 57.8MB,131kB on 626MB
16:11:01,qa-redis-1,0.32,55.41MiB on 15.26GiB,0.35,142MB on 69.1MB,0B on 76.1MB
16:11:01,qa-mysql-order-1,30.62,569.3MiB on 15.26GiB,3.64,311MB on 388MB,131kB on 2.23GB
16:11:01,qa-kafka-1,104.84,711.1MiB on 15.26GiB,4.55,22.6MB on 15.3MB,0B on 19.3MB
