timestamp,container,cpu_pct,mem_usage,mem_pct,net_io,block_io
10:26:34,qa-k6-run-9cc3f2e08572,3.96,82.68MiB on 15.26GiB,0.53,373kB on 330kB,0B on 0B
10:26:34,qa-gateway-1,26.17,187.9MiB on 768MiB,24.47,653kB on 666kB,0B on 221kB
10:26:34,qa-orderapi-1,6.03,322.7MiB on 1GiB,31.51,409kB on 404kB,0B on 123kB
10:26:34,qa-userapi-1,97.02,359.4MiB on 1GiB,35.10,729kB on 569kB,0B on 127kB
10:26:34,qa-eureka-1,0.83,208.8MiB on 512MiB,40.78,45.7kB on 193kB,0B on 143kB
10:26:34,qa-mysql-user-1,3.75,402.1MiB on 15.26GiB,2.57,291kB on 454kB,131kB on 290MB
10:26:34,qa-redis-1,2.23,3.441MiB on 15.26GiB,0.02,51.6kB on 14.4kB,0B on 0B
10:26:34,qa-mysql-order-1,3.23,421.3MiB on 15.26GiB,2.70,426kB on 464kB,131kB on 287MB
10:26:34,qa-kafka-1,3.20,417.5MiB on 15.26GiB,2.67,349kB on 305kB,0B on 1.77MB
10:26:43,qa-k6-run-9cc3f2e08572,4.66,83.07MiB on 15.26GiB,0.53,667kB on 602kB,0B on 0B
10:26:43,qa-gateway-1,28.22,194.8MiB on 768MiB,25.36,1.17MB on 1.18MB,0B on 233kB
10:26:43,qa-orderapi-1,32.88,326.3MiB on 1GiB,31.86,614kB on 601kB,0B on 135kB
10:26:43,qa-userapi-1,160.48,366.9MiB on 1GiB,35.83,1.16MB on 900kB,0B on 139kB
10:26:43,qa-eureka-1,0.91,208.9MiB on 512MiB,40.81,47.5kB on 206kB,0B on 156kB
10:26:43,qa-mysql-user-1,4.64,402.6MiB on 15.26GiB,2.58,455kB on 771kB,131kB on 291MB
10:26:43,qa-redis-1,0.57,3.473MiB on 15.26GiB,0.02,92kB on 28.3kB,0B on 0B
10:26:43,qa-mysql-order-1,3.38,423.5MiB on 15.26GiB,2.71,510kB on 565kB,131kB on 290MB
10:26:43,qa-kafka-1,19.05,417.8MiB on 15.26GiB,2.67,376kB on 327kB,0B on 1.87MB
10:26:51,qa-k6-run-9cc3f2e08572,8.49,88.26MiB on 15.26GiB,0.56,1.26MB on 1.1MB,0B on 0B
10:26:51,qa-gateway-1,52.86,217.2MiB on 768MiB,28.28,2.12MB on 2.31MB,0B on 233kB
10:26:51,qa-orderapi-1,100.79,338.3MiB on 1GiB,33.04,1.78MB on 1.67MB,0B on 135kB
10:26:51,qa-userapi-1,194.05,380.4MiB on 1GiB,37.15,1.78MB on 1.32MB,0B on 139kB
10:26:51,qa-eureka-1,0.88,209.7MiB on 512MiB,40.95,52.3kB on 230kB,0B on 156kB
10:26:51,qa-mysql-user-1,5.15,403.2MiB on 15.26GiB,2.58,646kB on 1.14MB,131kB on 295MB
10:26:51,qa-redis-1,1.82,3.562MiB on 15.26GiB,0.02,318kB on 138kB,0B on 0B
10:26:51,qa-mysql-order-1,13.67,427.3MiB on 15.26GiB,2.73,1.03MB on 1.24MB,131kB on 293MB
10:26:51,qa-kafka-1,13.15,421.7MiB on 15.26GiB,2.70,438kB on 377kB,0B on 1.93MB
10:27:00,qa-k6-run-9cc3f2e08572,13.65,92.38MiB on 15.26GiB,0.59,1.97MB on 1.65MB,0B on 0B
10:27:00,qa-gateway-1,45.66,213.2MiB on 768MiB,27.76,3.21MB on 3.64MB,0B on 246kB
10:27:00,qa-orderapi-1,94.94,347.3MiB on 1GiB,33.92,3.94MB on 3.66MB,0B on 147kB
10:27:00,qa-userapi-1,194.67,385.4MiB on 1GiB,37.63,2.34MB on 1.74MB,0B on 152kB
10:27:00,qa-eureka-1,5.21,209.9MiB on 512MiB,40.99,54.1kB on 250kB,0B on 168kB
10:27:00,qa-mysql-user-1,7.17,403.7MiB on 15.26GiB,2.58,834kB on 1.51MB,131kB on 297MB
10:27:00,qa-redis-1,3.88,3.727MiB on 15.26GiB,0.02,730kB on 353kB,0B on 0B
10:27:00,qa-mysql-order-1,17.63,430.3MiB on 15.26GiB,2.75,2.02MB on 2.54MB,131kB on 299MB
10:27:00,qa-kafka-1,6.66,422.8MiB on 15.26GiB,2.70,569kB on 433kB,0B on 2.14MB
10:27:08,qa-k6-run-9cc3f2e08572,8.26,92.79MiB on 15.26GiB,0.59,2.7MB on 2.21MB,0B on 0B
10:27:08,qa-gateway-1,20.38,213.6MiB on 768MiB,27.82,4.46MB on 5.15MB,0B on 246kB
10:27:08,qa-orderapi-1,61.71,364MiB on 1GiB,35.55,6.23MB on 5.68MB,0B on 147kB
10:27:08,qa-userapi-1,210.88,400.9MiB on 1GiB,39.15,2.91MB on 2.15MB,0B on 152kB
10:27:08,qa-eureka-1,0.80,210MiB on 512MiB,41.01,55.2kB on 263kB,0B on 168kB
10:27:08,qa-mysql-user-1,5.14,403.6MiB on 15.26GiB,2.58,1.02MB on 1.88MB,131kB on 297MB
10:27:08,qa-redis-1,1.84,3.891MiB on 15.26GiB,0.02,1.15MB on 587kB,0B on 0B
10:27:08,qa-mysql-order-1,15.58,433.2MiB on 15.26GiB,2.77,3.03MB on 3.94MB,131kB on 305MB
10:27:08,qa-kafka-1,6.31,423.8MiB on 15.26GiB,2.71,688kB on 484kB,0B on 2.23MB
10:27:17,qa-k6-run-9cc3f2e08572,8.22,95.73MiB on 15.26GiB,0.61,3.43MB on 2.76MB,0B on 0B
10:27:17,qa-gateway-1,22.29,217.9MiB on 768MiB,28.37,5.74MB on 6.7MB,0B on 258kB
10:27:17,qa-orderapi-1,94.80,359.4MiB on 1GiB,35.10,8.33MB on 7.51MB,0B on 160kB
10:27:17,qa-userapi-1,197.62,407.2MiB on 1GiB,39.76,3.39MB on 2.5MB,0B on 164kB
10:27:17,qa-eureka-1,7.61,211.7MiB on 512MiB,41.34,58.4kB on 285kB,0B on 180kB
10:27:17,qa-mysql-user-1,4.27,403.8MiB on 15.26GiB,2.58,1.17MB on 2.19MB,131kB on 298MB
10:27:17,qa-redis-1,1.93,4.035MiB on 15.26GiB,0.03,1.6MB on 845kB,0B on 0B
10:27:17,qa-mysql-order-1,15.53,434.2MiB on 15.26GiB,2.78,4.08MB on 5.43MB,131kB on 312MB
10:27:17,qa-kafka-1,59.51,423.9MiB on 15.26GiB,2.71,810kB on 534kB,0B on 2.45MB
10:27:25,qa-k6-run-9cc3f2e08572,8.11,99.85MiB on 15.26GiB,0.64,4.14MB on 3.29MB,0B on 0B
10:27:25,qa-gateway-1,21.63,226.2MiB on 768MiB,29.46,7.11MB on 8.36MB,0B on 258kB
10:27:25,qa-orderapi-1,52.32,358.8MiB on 1GiB,35.04,11MB on 9.84MB,0B on 160kB
10:27:25,qa-userapi-1,207.34,420.5MiB on 1GiB,41.06,3.99MB on 2.94MB,0B on 164kB
10:27:25,qa-eureka-1,0.87,211.8MiB on 512MiB,41.37,60.4kB on 299kB,0B on 180kB
10:27:25,qa-mysql-user-1,8.23,403.6MiB on 15.26GiB,2.58,1.36MB on 2.58MB,131kB on 300MB
10:27:25,qa-redis-1,3.72,4.176MiB on 15.26GiB,0.03,2.03MB on 1.1MB,0B on 0B
10:27:25,qa-mysql-order-1,17.52,434.6MiB on 15.26GiB,2.78,5.11MB on 6.92MB,131kB on 318MB
10:27:25,qa-kafka-1,3.58,424MiB on 15.26GiB,2.71,929kB on 583kB,0B on 2.53MB
10:27:34,qa-k6-run-9cc3f2e08572,8.79,105.6MiB on 15.26GiB,0.68,4.88MB on 3.84MB,0B on 0B
10:27:34,qa-gateway-1,27.23,229.9MiB on 768MiB,29.93,8.39MB on 9.91MB,0B on 270kB
10:27:34,qa-orderapi-1,48.31,392.3MiB on 1GiB,38.31,13.5MB on 12MB,0B on 172kB
10:27:34,qa-userapi-1,189.71,434.8MiB on 1GiB,42.46,4.54MB on 3.34MB,0B on 176kB
10:27:34,qa-eureka-1,1.17,212.1MiB on 512MiB,41.42,62.1kB on 319kB,0B on 193kB
10:27:34,qa-mysql-user-1,4.47,403.6MiB on 15.26GiB,2.58,1.52MB on 2.9MB,131kB on 300MB
10:27:34,qa-redis-1,1.89,4.586MiB on 15.26GiB,0.03,2.5MB on 1.39MB,0B on 0B
10:27:34,qa-mysql-order-1,15.74,436.9MiB on 15.26GiB,2.80,6.18MB on 8.5MB,131kB on 325MB
10:27:34,qa-kafka-1,4.33,418.6MiB on 15.26GiB,2.68,1.04MB on 631kB,0B on 2.76MB
10:27:43,qa-k6-run-9cc3f2e08572,8.04,114.8MiB on 15.26GiB,0.73,5.64MB on 4.4MB,0B on 0B
10:27:43,qa-gateway-1,14.79,229.7MiB on 768MiB,29.91,9.68MB on 11.5MB,0B on 283kB
10:27:43,qa-orderapi-1,48.03,363.4MiB on 1GiB,35.48,16.2MB on 14.3MB,0B on 184kB
10:27:43,qa-userapi-1,194.81,448.5MiB on 1GiB,43.80,5.1MB on 3.75MB,0B on 188kB
10:27:43,qa-eureka-1,2.08,212.2MiB on 512MiB,41.45,63.7kB on 338kB,0B on 205kB
10:27:43,qa-mysql-user-1,4.16,403.6MiB on 15.26GiB,2.58,1.72MB on 3.29MB,131kB on 302MB
10:27:43,qa-redis-1,1.79,4.469MiB on 15.26GiB,0.03,2.99MB on 1.69MB,0B on 0B
10:27:43,qa-mysql-order-1,14.45,439.8MiB on 15.26GiB,2.81,7.31MB on 10.2MB,131kB on 340MB
10:27:43,qa-kafka-1,3.67,422.7MiB on 15.26GiB,2.70,1.16MB on 681kB,0B on 2.82MB
10:27:51,qa-k6-run-9cc3f2e08572,7.97,115.1MiB on 15.26GiB,0.74,6.39MB on 4.93MB,0B on 0B
10:27:51,qa-gateway-1,12.57,233.5MiB on 768MiB,30.40,10.9MB on 13MB,0B on 283kB
10:27:51,qa-orderapi-1,65.82,365.2MiB on 1GiB,35.66,18.8MB on 16.5MB,0B on 184kB
10:27:51,qa-userapi-1,192.80,458.8MiB on 1GiB,44.80,5.63MB on 4.14MB,0B on 188kB
10:27:51,qa-eureka-1,4.82,212.6MiB on 512MiB,41.53,67.3kB on 355kB,0B on 205kB
10:27:51,qa-mysql-user-1,6.19,403.6MiB on 15.26GiB,2.58,1.86MB on 3.6MB,131kB on 303MB
10:27:51,qa-redis-1,1.90,4.633MiB on 15.26GiB,0.03,3.49MB on 2.01MB,0B on 0B
10:27:51,qa-mysql-order-1,15.10,442.1MiB on 15.26GiB,2.83,8.41MB on 11.8MB,131kB on 347MB
10:27:51,qa-kafka-1,71.59,425.3MiB on 15.26GiB,2.72,1.29MB on 733kB,0B on 3.06MB
10:28:00,qa-k6-run-9cc3f2e08572,8.85,121MiB on 15.26GiB,0.77,7.16MB on 5.47MB,0B on 0B
10:28:00,qa-gateway-1,13.65,236.2MiB on 768MiB,30.76,12.2MB on 14.6MB,0B on 295kB
10:28:00,qa-orderapi-1,44.33,365.8MiB on 1GiB,35.72,21.6MB on 18.8MB,0B on 197kB
10:28:00,qa-userapi-1,199.57,462.4MiB on 1GiB,45.16,6.17MB on 4.53MB,0B on 201kB
10:28:00,qa-eureka-1,1.00,212.7MiB on 512MiB,41.53,68.9kB on 373kB,0B on 217kB
10:28:00,qa-mysql-user-1,5.01,403.7MiB on 15.26GiB,2.58,2.06MB on 3.99MB,131kB on 304MB
10:28:00,qa-redis-1,1.80,4.742MiB on 15.26GiB,0.03,3.94MB on 2.3MB,0B on 0B
10:28:00,qa-mysql-order-1,15.85,442.7MiB on 15.26GiB,2.83,9.55MB on 13.6MB,131kB on 353MB
10:28:00,qa-kafka-1,5.16,425.8MiB on 15.26GiB,2.72,1.41MB on 782kB,0B on 3.29MB
10:28:08,qa-k6-run-9cc3f2e08572,8.53,121.7MiB on 15.26GiB,0.78,7.95MB on 6.01MB,0B on 0B
10:28:08,qa-gateway-1,14.53,236.5MiB on 768MiB,30.80,13.5MB on 16.2MB,0B on 295kB
10:28:08,qa-orderapi-1,81.47,370.6MiB on 1GiB,36.19,24.1MB on 20.9MB,0B on 197kB
10:28:08,qa-userapi-1,193.84,463.6MiB on 1GiB,45.27,7.28MB on 4.94MB,0B on 201kB
10:28:08,qa-eureka-1,1.00,212.7MiB on 512MiB,41.54,70kB on 385kB,0B on 217kB
10:28:08,qa-mysql-user-1,4.71,403.7MiB on 15.26GiB,2.58,2.23MB on 4.35MB,131kB on 305MB
10:28:08,qa-redis-1,2.00,5.137MiB on 15.26GiB,0.03,4.56MB on 2.71MB,0B on 778kB
10:28:08,qa-mysql-order-1,15.65,443.1MiB on 15.26GiB,2.84,10.6MB on 15.2MB,131kB on 357MB
10:28:08,qa-kafka-1,5.60,425.4MiB on 15.26GiB,2.72,1.53MB on 1.4MB,0B on 3.38MB
10:28:17,qa-k6-run-9cc3f2e08572,8.08,122.7MiB on 15.26GiB,0.79,8.69MB on 6.51MB,0B on 0B
10:28:17,qa-gateway-1,13.89,236.9MiB on 768MiB,30.85,14.8MB on 17.6MB,0B on 307kB
10:28:17,qa-orderapi-1,39.06,371.6MiB on 1GiB,36.29,27.2MB on 23.4MB,0B on 209kB
10:28:17,qa-userapi-1,206.83,464.1MiB on 1GiB,45.32,7.78MB on 5.3MB,0B on 213kB
10:28:17,qa-eureka-1,5.21,212.7MiB on 512MiB,41.55,73.3kB on 406kB,0B on 229kB
10:28:17,qa-mysql-user-1,6.97,403.8MiB on 15.26GiB,2.58,2.39MB on 4.68MB,131kB on 305MB
10:28:17,qa-redis-1,3.98,5.008MiB on 15.26GiB,0.03,5.08MB on 3.06MB,0B on 778kB
10:28:17,qa-mysql-order-1,17.82,443.7MiB on 15.26GiB,2.84,11.9MB on 17.2MB,131kB on 363MB
10:28:17,qa-kafka-1,3.10,425.5MiB on 15.26GiB,2.72,1.64MB on 1.45MB,0B on 3.59MB
10:28:25,qa-k6-run-9cc3f2e08572,8.57,123MiB on 15.26GiB,0.79,9.41MB on 7MB,0B on 0B
10:28:25,qa-gateway-1,13.75,237.8MiB on 768MiB,30.96,16.1MB on 19.3MB,0B on 307kB
10:28:25,qa-orderapi-1,60.38,371.9MiB on 1GiB,36.32,30.3MB on 25.9MB,0B on 209kB
10:28:25,qa-userapi-1,196.16,472.5MiB on 1GiB,46.14,8.33MB on 5.71MB,0B on 213kB
10:28:25,qa-eureka-1,0.95,212.8MiB on 512MiB,41.56,75.3kB on 420kB,0B on 229kB
10:28:25,qa-mysql-user-1,4.53,403.8MiB on 15.26GiB,2.58,2.57MB on 5.04MB,131kB on 306MB
10:28:25,qa-redis-1,1.98,5.211MiB on 15.26GiB,0.03,5.67MB on 3.46MB,0B on 778kB
10:28:25,qa-mysql-order-1,17.05,444.3MiB on 15.26GiB,2.84,13.1MB on 19.2MB,131kB on 369MB
10:28:25,qa-kafka-1,142.62,488.9MiB on 15.26GiB,3.13,1.76MB on 1.5MB,0B on 3.68MB
10:28:33,qa-k6-run-9cc3f2e08572,8.29,124.3MiB on 15.26GiB,0.80,10.3MB on 7.57MB,0B on 0B
10:28:33,qa-gateway-1,12.98,237.8MiB on 768MiB,30.96,17.5MB on 21MB,0B on 319kB
10:28:33,qa-orderapi-1,45.83,372.2MiB on 1GiB,36.35,33.5MB on 28.6MB,0B on 221kB
10:28:33,qa-userapi-1,196.86,473.1MiB on 1GiB,46.21,8.9MB on 6.13MB,0B on 225kB
10:28:33,qa-eureka-1,1.04,212.8MiB on 512MiB,41.56,77kB on 438kB,0B on 242kB
10:28:33,qa-mysql-user-1,5.01,403.9MiB on 15.26GiB,2.58,2.75MB on 5.41MB,131kB on 307MB
10:28:33,qa-redis-1,2.02,5.352MiB on 15.26GiB,0.03,6.3MB on 3.9MB,0B on 778kB
10:28:33,qa-mysql-order-1,17.18,444.8MiB on 15.26GiB,2.85,14.4MB on 21.3MB,131kB on 375MB
10:28:33,qa-kafka-1,3.41,441.5MiB on 15.26GiB,2.82,1.9MB on 1.55MB,0B on 3.92MB
10:28:42,qa-k6-run-9cc3f2e08572,8.24,124.7MiB on 15.26GiB,0.80,11.2MB on 8.22MB,0B on 0B
10:28:42,qa-gateway-1,12.31,237.9MiB on 768MiB,30.97,19MB on 22.7MB,0B on 332kB
10:28:42,qa-orderapi-1,44.04,372.6MiB on 1GiB,36.38,36.8MB on 31.3MB,0B on 233kB
10:28:42,qa-userapi-1,196.72,480.1MiB on 1GiB,46.89,9.47MB on 6.55MB,0B on 238kB
10:28:42,qa-eureka-1,6.16,212.8MiB on 512MiB,41.57,78.6kB on 456kB,0B on 254kB
10:28:42,qa-mysql-user-1,4.89,403.9MiB on 15.26GiB,2.58,2.93MB on 5.79MB,131kB on 309MB
10:28:42,qa-redis-1,1.88,5.488MiB on 15.26GiB,0.04,6.95MB on 4.35MB,0B on 778kB
10:28:42,qa-mysql-order-1,17.21,445.1MiB on 15.26GiB,2.85,15.7MB on 23.5MB,131kB on 382MB
10:28:42,qa-kafka-1,3.40,431.6MiB on 15.26GiB,2.76,2.01MB on 1.6MB,0B on 3.98MB
10:28:51,qa-k6-run-9cc3f2e08572,9.01,125.1MiB on 15.26GiB,0.80,12.1MB on 8.81MB,0B on 0B
10:28:51,qa-gateway-1,11.42,238.4MiB on 768MiB,31.04,20.2MB on 24.3MB,0B on 332kB
10:28:51,qa-orderapi-1,44.59,373.2MiB on 1GiB,36.45,40.3MB on 34.1MB,0B on 233kB
10:28:51,qa-userapi-1,195.45,487.1MiB on 1GiB,47.57,10.1MB on 6.98MB,0B on 238kB
10:28:51,qa-eureka-1,0.89,212.9MiB on 512MiB,41.59,82.1kB on 472kB,0B on 254kB
10:28:51,qa-mysql-user-1,6.76,403.9MiB on 15.26GiB,2.58,3.12MB on 6.17MB,131kB on 310MB
10:28:51,qa-redis-1,3.93,5.691MiB on 15.26GiB,0.04,7.64MB on 4.84MB,0B on 778kB
10:28:51,qa-mysql-order-1,19.51,445.7MiB on 15.26GiB,2.85,17.1MB on 25.8MB,131kB on 388MB
10:28:51,qa-kafka-1,3.51,433.3MiB on 15.26GiB,2.77,2.15MB on 1.65MB,0B on 4.22MB
10:28:59,qa-k6-run-9cc3f2e08572,7.95,124.9MiB on 15.26GiB,0.80,12.9MB on 9.31MB,0B on 0B
10:28:59,qa-gateway-1,11.79,238.2MiB on 768MiB,31.01,21.8MB on 26.2MB,0B on 344kB
10:28:59,qa-orderapi-1,39.19,373.4MiB on 1GiB,36.47,43.7MB on 36.8MB,0B on 246kB
10:28:59,qa-userapi-1,194.03,494.1MiB on 1GiB,48.25,10.6MB on 7.39MB,0B on 250kB
10:28:59,qa-eureka-1,0.90,212.9MiB on 512MiB,41.59,83.8kB on 490kB,0B on 266kB
10:28:59,qa-mysql-user-1,4.59,403.9MiB on 15.26GiB,2.58,3.3MB on 6.54MB,131kB on 311MB
10:28:59,qa-redis-1,1.83,5.828MiB on 15.26GiB,0.04,8.31MB on 5.33MB,0B on 778kB
10:28:59,qa-mysql-order-1,14.98,445.8MiB on 15.26GiB,2.85,18.4MB on 28MB,131kB on 394MB
10:28:59,qa-kafka-1,166.39,502.1MiB on 15.26GiB,3.21,2.27MB on 1.7MB,0B on 4.45MB
10:29:08,qa-k6-run-9cc3f2e08572,7.64,125.4MiB on 15.26GiB,0.80,13.8MB on 9.86MB,0B on 0B
10:29:08,qa-gateway-1,9.90,237.9MiB on 768MiB,30.98,23.1MB on 27.7MB,0B on 344kB
10:29:08,qa-orderapi-1,31.90,373.8MiB on 1GiB,36.50,46.7MB on 39.3MB,0B on 246kB
10:29:08,qa-userapi-1,192.87,499.3MiB on 1GiB,48.76,11.1MB on 7.75MB,0B on 250kB
10:29:08,qa-eureka-1,4.27,213MiB on 512MiB,41.60,84.9kB on 503kB,0B on 266kB
10:29:08,qa-mysql-user-1,3.68,403.9MiB on 15.26GiB,2.58,3.45MB on 6.86MB,131kB on 311MB
10:29:08,qa-redis-1,1.80,6.203MiB on 15.26GiB,0.04,8.91MB on 5.76MB,0B on 778kB
10:29:08,qa-mysql-order-1,14.30,446MiB on 15.26GiB,2.85,19.6MB on 29.9MB,131kB on 400MB
10:29:08,qa-kafka-1,3.12,433.4MiB on 15.26GiB,2.77,2.38MB on 1.75MB,0B on 4.52MB
10:29:16,qa-k6-run-9cc3f2e08572,8.64,125.5MiB on 15.26GiB,0.80,14.6MB on 10.4MB,0B on 0B
10:29:16,qa-gateway-1,13.52,238.2MiB on 768MiB,31.01,24.3MB on 29.2MB,0B on 356kB
10:29:16,qa-orderapi-1,40.31,373.7MiB on 1GiB,36.49,49.7MB on 41.7MB,0B on 258kB
10:29:16,qa-userapi-1,196.28,501.3MiB on 1GiB,48.95,11.6MB on 8.1MB,0B on 262kB
10:29:16,qa-eureka-1,2.03,213MiB on 512MiB,41.60,86.5kB on 521kB,0B on 279kB
10:29:16,qa-mysql-user-1,4.91,403.9MiB on 15.26GiB,2.58,3.61MB on 7.17MB,131kB on 312MB
10:29:16,qa-redis-1,1.99,6.086MiB on 15.26GiB,0.04,9.52MB on 6.2MB,0B on 778kB
10:29:16,qa-mysql-order-1,16.57,446.3MiB on 15.26GiB,2.86,20.7MB on 31.9MB,131kB on 405MB
10:29:16,qa-kafka-1,2.69,441.6MiB on 15.26GiB,2.83,2.5MB on 1.8MB,0B on 4.75MB
10:29:24,qa-k6-run-9cc3f2e08572,8.74,126.6MiB on 15.26GiB,0.81,15.3MB on 10.8MB,0B on 0B
10:29:24,qa-gateway-1,12.31,238.2MiB on 768MiB,31.02,25.7MB on 30.8MB,0B on 356kB
10:29:24,qa-orderapi-1,42.94,374.2MiB on 1GiB,36.55,53.1MB on 44.4MB,0B on 258kB
10:29:24,qa-userapi-1,194.68,497.5MiB on 1GiB,48.59,12.1MB on 8.46MB,0B on 262kB
10:29:24,qa-eureka-1,1.03,213.1MiB on 512MiB,41.63,90.1kB on 537kB,0B on 279kB
10:29:24,qa-mysql-user-1,4.62,404MiB on 15.26GiB,2.58,3.78MB on 7.53MB,131kB on 313MB
10:29:24,qa-redis-1,2.07,6.203MiB on 15.26GiB,0.04,10.2MB on 6.7MB,0B on 2.23MB
10:29:24,qa-mysql-order-1,18.45,446.6MiB on 15.26GiB,2.86,22.1MB on 34.1MB,131kB on 411MB
10:29:24,qa-kafka-1,7.67,434MiB on 15.26GiB,2.78,2.62MB on 1.85MB,0B on 4.84MB
10:29:32,qa-k6-run-9cc3f2e08572,8.44,126.8MiB on 15.26GiB,0.81,16.3MB on 11.4MB,0B on 0B
10:29:32,qa-gateway-1,11.49,238.7MiB on 768MiB,31.08,26.9MB on 32.4MB,0B on 369kB
10:29:32,qa-orderapi-1,50.02,374.8MiB on 1GiB,36.60,56.6MB on 47.2MB,0B on 270kB
10:29:32,qa-userapi-1,194.94,497.9MiB on 1GiB,48.62,12.7MB on 8.91MB,0B on 274kB
10:29:32,qa-eureka-1,4.87,213.2MiB on 512MiB,41.63,91.8kB on 555kB,0B on 291kB
10:29:32,qa-mysql-user-1,4.22,404MiB on 15.26GiB,2.58,3.97MB on 7.9MB,131kB on 314MB
10:29:32,qa-redis-1,3.83,6.332MiB on 15.26GiB,0.04,10.8MB on 7.16MB,0B on 2.23MB
10:29:32,qa-mysql-order-1,17.25,446.8MiB on 15.26GiB,2.86,23.4MB on 36.4MB,131kB on 417MB
10:29:32,qa-kafka-1,16.35,438.4MiB on 15.26GiB,2.80,2.73MB on 1.9MB,0B on 5.06MB
10:29:41,qa-k6-run-9cc3f2e08572,8.61,126.8MiB on 15.26GiB,0.81,17.2MB on 12MB,0B on 0B
10:29:41,qa-gateway-1,12.84,238.5MiB on 768MiB,31.05,28.5MB on 34.3MB,0B on 369kB
10:29:41,qa-orderapi-1,37.78,375.4MiB on 1GiB,36.66,60.2MB on 50.1MB,0B on 270kB
10:29:41,qa-userapi-1,194.35,498.3MiB on 1GiB,48.67,13.2MB on 9.32MB,0B on 274kB
10:29:41,qa-eureka-1,1.33,213.2MiB on 512MiB,41.63,93.4kB on 573kB,0B on 291kB
10:29:41,qa-mysql-user-1,7.66,404.1MiB on 15.26GiB,2.59,4.14MB on 8.26MB,131kB on 314MB
10:29:41,qa-redis-1,4.12,6.496MiB on 15.26GiB,0.04,11.6MB on 7.76MB,0B on 2.23MB
10:29:41,qa-mysql-order-1,18.87,449.5MiB on 15.26GiB,2.88,24.8MB on 38.8MB,131kB on 434MB
10:29:41,qa-kafka-1,2.70,442.4MiB on 15.26GiB,2.83,2.85MB on 1.94MB,0B on 5.13MB
10:29:50,qa-k6-run-9cc3f2e08572,8.29,127.3MiB on 15.26GiB,0.81,18.1MB on 12.6MB,0B on 0B
10:29:50,qa-gateway-1,11.89,238.7MiB on 768MiB,31.08,30MB on 36MB,0B on 381kB
10:29:50,qa-orderapi-1,55.03,375.2MiB on 1GiB,36.64,63.4MB on 52.7MB,0B on 283kB
10:29:50,qa-userapi-1,211.05,498.7MiB on 1GiB,48.70,13.8MB on 9.72MB,0B on 287kB
10:29:50,qa-eureka-1,0.82,213.2MiB on 512MiB,41.64,96.9kB on 589kB,0B on 303kB
10:29:50,qa-mysql-user-1,3.70,404MiB on 15.26GiB,2.58,4.32MB on 8.62MB,131kB on 316MB
10:29:50,qa-redis-1,1.84,6.645MiB on 15.26GiB,0.04,12.4MB on 8.33MB,0B on 2.23MB
10:29:50,qa-mysql-order-1,15.77,449.8MiB on 15.26GiB,2.88,26MB on 40.9MB,131kB on 447MB
10:29:50,qa-kafka-1,2.41,436.9MiB on 15.26GiB,2.80,2.97MB on 1.99MB,0B on 5.35MB
10:29:59,qa-k6-run-9cc3f2e08572,8.97,127MiB on 15.26GiB,0.81,18.9MB on 13.1MB,0B on 0B
10:29:59,qa-gateway-1,11.52,238MiB on 768MiB,30.99,31.4MB on 37.8MB,0B on 393kB
