timestamp,container,cpu_pct,mem_usage,mem_pct,net_io,block_io
13:42:22,qa-kafka-1,8.52,412.2MiB on 15.26GiB,2.64,1.29MB on 711kB,0B on 2.74MB
13:42:46,qa-k6-run-d53eee24e329,9.88,108.9MiB on 15.26GiB,0.70,5.48MB on 4.13MB,0B on 0B
13:42:46,qa-gateway-1,22.94,219.2MiB on 768MiB,28.54,9.59MB on 11.7MB,0B on 233kB
13:42:46,qa-userapi-1,200.12,411.9MiB on 1GiB,40.23,4.75MB on 3.5MB,0B on 131kB
13:42:46,qa-orderapi-1,32.68,363MiB on 1GiB,35.45,9.71MB on 9.01MB,0B on 131kB
13:42:46,qa-orderapi-2,49.93,343.3MiB on 1GiB,33.53,9.37MB on 8.7MB,0B on 131kB
13:42:46,qa-mysql-user-1,7.63,404.1MiB on 15.26GiB,2.59,1.74MB on 3.17MB,131kB on 303MB
13:42:46,qa-redis-1,4.45,4.648MiB on 15.26GiB,0.03,3.38MB on 1.91MB,0B on 0B
13:42:46,qa-eureka-1,1.00,211.3MiB on 512MiB,41.27,44.3kB on 230kB,0B on 156kB
13:42:46,qa-mysql-order-1,21.60,414.9MiB on 15.26GiB,2.65,8.86MB on 11.7MB,131kB on 355MB
13:42:46,qa-kafka-1,94.22,454.4MiB on 15.26GiB,2.91,1.91MB on 949kB,0B on 3.23MB
13:43:18,qa-k6-run-d53eee24e329,9.18,120MiB on 15.26GiB,0.77,8.3MB on 6.11MB,0B on 0B
13:43:18,qa-gateway-1,10.96,234.3MiB on 768MiB,30.51,14.2MB on 17.3MB,0B on 270kB
13:43:18,qa-userapi-1,201.01,451MiB on 1GiB,44.04,6.67MB on 4.9MB,0B on 168kB
13:43:18,qa-orderapi-1,45.19,375.5MiB on 1GiB,36.67,14.7MB on 13.4MB,0B on 168kB
13:43:18,qa-orderapi-2,31.98,350.3MiB on 1GiB,34.21,14.5MB on 13.1MB,0B on 168kB
13:43:18,qa-mysql-user-1,4.33,404.1MiB on 15.26GiB,2.59,2.34MB on 4.4MB,131kB on 305MB
13:43:18,qa-redis-1,2.47,5.109MiB on 15.26GiB,0.03,5.26MB on 3.13MB,0B on 778kB
13:43:18,qa-eureka-1,5.01,211.5MiB on 512MiB,41.31,51.4kB on 276kB,0B on 193kB
13:43:18,qa-mysql-order-1,21.55,416.2MiB on 15.26GiB,2.66,13.2MB on 18.2MB,131kB on 379MB
13:43:18,qa-kafka-1,4.27,423.7MiB on 15.26GiB,2.71,2.62MB on 1.22MB,0B on 3.53MB
13:43:47,qa-k6-run-d53eee24e329,8.21,125.8MiB on 15.26GiB,0.81,11MB on 7.95MB,0B on 0B
13:43:47,qa-gateway-1,9.39,241.6MiB on 768MiB,31.45,18.6MB on 22.7MB,0B on 295kB
13:43:47,qa-userapi-1,197.28,466.2MiB on 1GiB,45.53,8.55MB on 6.28MB,0B on 193kB
13:43:47,qa-orderapi-1,21.57,366.7MiB on 1GiB,35.81,20MB on 17.9MB,0B on 193kB
13:43:47,qa-orderapi-2,24.13,349.3MiB on 1GiB,34.11,19.5MB on 17.4MB,0B on 193kB
13:43:47,qa-mysql-user-1,3.91,404.3MiB on 15.26GiB,2.59,2.92MB on 5.6MB,131kB on 306MB
13:43:47,qa-redis-1,2.03,5.637MiB on 15.26GiB,0.04,7.25MB on 4.47MB,0B on 778kB
13:43:47,qa-eureka-1,3.02,213.6MiB on 512MiB,41.72,58.5kB on 322kB,0B on 217kB
13:43:47,qa-mysql-order-1,16.80,417.2MiB on 15.26GiB,2.67,17.6MB on 25MB,131kB on 403MB
13:43:47,qa-kafka-1,4.45,425.5MiB on 15.26GiB,2.72,3.36MB on 1.5MB,0B on 4.89MB
13:44:17,qa-k6-run-d53eee24e329,8.27,126.3MiB on 15.26GiB,0.81,13.8MB on 9.75MB,0B on 0B
13:44:17,qa-gateway-1,11.39,241.9MiB on 768MiB,31.49,23.2MB on 28.2MB,0B on 319kB
13:44:17,qa-userapi-1,203.73,468.9MiB on 1GiB,45.79,10.3MB on 7.6MB,0B on 217kB
13:44:17,qa-orderapi-1,26.09,367.2MiB on 1GiB,35.86,25.7MB on 22.7MB,0B on 217kB
13:44:17,qa-orderapi-2,23.14,349.5MiB on 1GiB,34.14,25MB on 22MB,0B on 205kB
13:44:17,qa-mysql-user-1,7.14,404.4MiB on 15.26GiB,2.59,3.49MB on 6.77MB,131kB on 308MB
13:44:17,qa-redis-1,4.13,6.137MiB on 15.26GiB,0.04,9.41MB on 6.01MB,0B on 778kB
13:44:17,qa-eureka-1,1.98,212.3MiB on 512MiB,41.47,65.1kB on 362kB,0B on 242kB
13:44:17,qa-mysql-order-1,21.41,418.2MiB on 15.26GiB,2.68,22.1MB on 32.2MB,131kB on 425MB
13:44:17,qa-kafka-1,3.22,441MiB on 15.26GiB,2.82,4.09MB on 1.78MB,0B on 5.18MB
13:44:42,qa-k6-run-d53eee24e329,8.04,127.8MiB on 15.26GiB,0.82,15.9MB on 11.1MB,0B on 0B
13:44:42,qa-gateway-1,10.97,241.6MiB on 768MiB,31.46,26.7MB on 32.5MB,0B on 332kB
13:44:42,qa-userapi-1,195.92,486.2MiB on 1GiB,47.49,11.7MB on 8.61MB,0B on 229kB
13:44:42,qa-orderapi-1,24.47,375.4MiB on 1GiB,36.66,30.2MB on 26.5MB,0B on 229kB
13:44:42,qa-orderapi-2,25.24,352.1MiB on 1GiB,34.39,29.7MB on 26MB,0B on 229kB
13:44:42,qa-mysql-user-1,4.21,404.3MiB on 15.26GiB,2.59,3.92MB on 7.66MB,131kB on 308MB
13:44:42,qa-redis-1,2.20,6.746MiB on 15.26GiB,0.04,11.2MB on 7.32MB,0B on 2.23MB
13:44:42,qa-eureka-1,1.04,212.7MiB on 512MiB,41.55,71kB on 396kB,0B on 254kB
13:44:42,qa-mysql-order-1,19.49,420.8MiB on 15.26GiB,2.69,25.8MB on 38.1MB,131kB on 453MB
13:44:42,qa-kafka-1,3.20,448.8MiB on 15.26GiB,2.87,4.66MB on 2MB,0B on 5.87MB
13:45:05,qa-k6-run-d53eee24e329,8.55,128.5MiB on 15.26GiB,0.82,18.3MB on 12.5MB,0B on 0B
13:45:05,qa-gateway-1,11.11,242MiB on 768MiB,31.51,30.3MB on 36.9MB,0B on 356kB
13:45:05,qa-userapi-1,197.09,491.3MiB on 1GiB,47.98,13.1MB on 9.61MB,0B on 254kB
13:45:05,qa-orderapi-1,24.63,376MiB on 1GiB,36.72,35MB on 30.4MB,0B on 254kB
13:45:05,qa-orderapi-2,24.12,353.1MiB on 1GiB,34.48,34.2MB on 29.8MB,0B on 254kB
13:45:05,qa-mysql-user-1,9.13,404.3MiB on 15.26GiB,2.59,4.36MB on 8.56MB,131kB on 308MB
13:45:05,qa-redis-1,5.37,6.867MiB on 15.26GiB,0.04,13.1MB on 8.72MB,0B on 2.23MB
13:45:05,qa-eureka-1,1.16,213MiB on 512MiB,41.60,76.6kB on 433kB,0B on 279kB
13:45:05,qa-mysql-order-1,24.18,422.3MiB on 15.26GiB,2.70,29.5MB on 44.3MB,131kB on 478MB
13:45:05,qa-kafka-1,4.14,448.9MiB on 15.26GiB,2.87,5.19MB on 2.2MB,0B on 6.75MB
13:45:28,qa-k6-run-d53eee24e329,8.60,130.3MiB on 15.26GiB,0.83,20.9MB on 14.1MB,0B on 0B
13:45:28,qa-gateway-1,10.84,241.7MiB on 768MiB,31.47,34.2MB on 41.6MB,0B on 369kB
13:45:28,qa-userapi-1,202.24,492.6MiB on 1GiB,48.10,14.6MB on 10.8MB,0B on 266kB
13:45:28,qa-orderapi-1,29.32,377.2MiB on 1GiB,36.83,40.3MB on 34.9MB,0B on 266kB
13:45:28,qa-orderapi-2,24.36,353.5MiB on 1GiB,34.52,39.8MB on 34.3MB,0B on 266kB
13:45:28,qa-mysql-user-1,3.90,404.3MiB on 15.26GiB,2.59,4.85MB on 9.58MB,131kB on 309MB
13:45:28,qa-redis-1,2.04,7.422MiB on 15.26GiB,0.05,15.4MB on 10.5MB,0B on 2.23MB
13:45:28,qa-eureka-1,1.95,213.3MiB on 512MiB,41.66,80.7kB on 468kB,0B on 291kB
13:45:28,qa-mysql-order-1,20.99,423.6MiB on 15.26GiB,2.71,33.8MB on 51.6MB,131kB on 500MB
13:45:28,qa-kafka-1,175.21,518.7MiB on 15.26GiB,3.32,5.79MB on 2.43MB,0B on 6.99MB
13:46:02,qa-k6-run-d53eee24e329,9.21,131.5MiB on 15.26GiB,0.84,24.9MB on 16.4MB,0B on 0B
13:46:02,qa-gateway-1,11.20,242.2MiB on 768MiB,31.54,40.6MB on 49.3MB,0B on 406kB
13:46:02,qa-userapi-1,198.20,497.3MiB on 1GiB,48.56,16.9MB on 12.4MB,0B on 303kB
13:46:02,qa-orderapi-1,21.66,377.8MiB on 1GiB,36.89,48.7MB on 41.8MB,0B on 303kB
13:46:02,qa-orderapi-2,55.32,367.2MiB on 1GiB,35.86,48.5MB on 41.2MB,0B on 303kB
13:46:02,qa-mysql-user-1,4.22,404.5MiB on 15.26GiB,2.59,5.58MB on 11.1MB,131kB on 313MB
13:46:02,qa-redis-1,2.38,8.105MiB on 15.26GiB,0.05,19MB on 13.3MB,0B on 4.34MB
13:46:02,qa-eureka-1,4.19,211.9MiB on 512MiB,41.38,90.3kB on 507kB,0B on 328kB
13:46:02,qa-mysql-order-1,21.16,425.5MiB on 15.26GiB,2.72,40.4MB on 63MB,131kB on 533MB
13:46:02,qa-kafka-1,5.89,468.7MiB on 15.26GiB,3.00,6.73MB on 2.79MB,0B on 8.01MB
13:46:33,qa-k6-run-d53eee24e329,8.29,134.8MiB on 15.26GiB,0.86,27.6MB on 17.9MB,0B on 0B
13:46:33,qa-gateway-1,9.04,242MiB on 768MiB,31.51,44.7MB on 54.3MB,0B on 418kB
13:46:33,qa-userapi-1,174.37,498.7MiB on 1GiB,48.70,19.6MB on 13.7MB,0B on 315kB
13:46:33,qa-orderapi-1,33.88,378.3MiB on 1GiB,36.94,55.1MB on 47MB,0B on 315kB
13:46:33,qa-orderapi-2,19.15,355.7MiB on 1GiB,34.74,54.8MB on 46.3MB,0B on 315kB
13:46:33,qa-mysql-user-1,24.77,404.7MiB on 15.26GiB,2.59,6.25MB on 12.3MB,131kB on 315MB
13:46:33,qa-redis-1,2.05,8.473MiB on 15.26GiB,0.05,21.5MB on 15.3MB,0B on 4.34MB
13:46:33,qa-eureka-1,5.07,212.1MiB on 512MiB,41.42,93.6kB on 542kB,0B on 340kB
13:46:33,qa-mysql-order-1,24.22,426.6MiB on 15.26GiB,2.73,45.1MB on 71.1MB,131kB on 555MB
13:46:33,qa-kafka-1,7.06,468.9MiB on 15.26GiB,3.00,7.41MB on 4.1MB,0B on 8.28MB
