timestamp,container,cpu_pct
08:23:08,qa-orderapi-load-balancing-gateway-1,0.10
08:23:08,qa-orderapi-load-balancing-userapi-1,0.54
08:23:08,qa-orderapi-load-balancing-orderapi-3,0.82
08:23:08,qa-orderapi-load-balancing-orderapi-1,1.22
08:23:08,qa-orderapi-load-balancing-orderapi-4,1.39
08:23:08,qa-orderapi-load-balancing-orderapi-2,1.31
08:23:08,qa-orderapi-load-balancing-mysql-user-1,0.70
08:23:08,qa-orderapi-load-balancing-redis-1,0.38
08:23:08,qa-orderapi-load-balancing-mysql-order-1,4.13
08:23:08,qa-orderapi-load-balancing-kafka-1,135.14
08:23:08,qa-orderapi-load-balancing-eureka-1,1.07
08:23:16,qa-orderapi-load-balancing-k6-run-685f54d45d5a,2.31
08:23:16,qa-orderapi-load-balancing-gateway-1,2.57
08:23:16,qa-orderapi-load-balancing-userapi-1,100.73
08:23:16,qa-orderapi-load-balancing-orderapi-3,0.86
08:23:16,qa-orderapi-load-balancing-orderapi-1,1.31
08:23:16,qa-orderapi-load-balancing-orderapi-4,1.25
08:23:16,qa-orderapi-load-balancing-orderapi-2,1.22
08:23:16,qa-orderapi-load-balancing-mysql-user-1,6.35
08:23:16,qa-orderapi-load-balancing-redis-1,3.02
08:23:16,qa-orderapi-load-balancing-mysql-order-1,1.03
08:23:16,qa-orderapi-load-balancing-kafka-1,2.21
08:23:16,qa-orderapi-load-balancing-eureka-1,4.68
08:23:24,qa-orderapi-load-balancing-k6-run-685f54d45d5a,8.26
08:23:24,qa-orderapi-load-balancing-gateway-1,2.78
08:23:24,qa-orderapi-load-balancing-userapi-1,101.14
08:23:24,qa-orderapi-load-balancing-orderapi-3,0.99
08:23:24,qa-orderapi-load-balancing-orderapi-1,1.27
08:23:24,qa-orderapi-load-balancing-orderapi-4,1.37
08:23:24,qa-orderapi-load-balancing-orderapi-2,1.51
08:23:24,qa-orderapi-load-balancing-mysql-user-1,3.47
08:23:24,qa-orderapi-load-balancing-redis-1,0.47
08:23:24,qa-orderapi-load-balancing-mysql-order-1,1.03
08:23:24,qa-orderapi-load-balancing-kafka-1,2.93
08:23:24,qa-orderapi-load-balancing-eureka-1,0.93
08:23:32,qa-orderapi-load-balancing-k6-run-685f54d45d5a,2.03
08:23:32,qa-orderapi-load-balancing-gateway-1,2.35
08:23:32,qa-orderapi-load-balancing-userapi-1,98.16
08:23:32,qa-orderapi-load-balancing-orderapi-3,0.86
08:23:32,qa-orderapi-load-balancing-orderapi-1,1.41
08:23:32,qa-orderapi-load-balancing-orderapi-4,1.28
08:23:32,qa-orderapi-load-balancing-orderapi-2,1.27
08:23:32,qa-orderapi-load-balancing-mysql-user-1,5.78
08:23:32,qa-orderapi-load-balancing-redis-1,3.23
08:23:32,qa-orderapi-load-balancing-mysql-order-1,0.98
08:23:32,qa-orderapi-load-balancing-kafka-1,105.16
08:23:32,qa-orderapi-load-balancing-eureka-1,5.28
08:23:39,qa-orderapi-load-balancing-k6-run-685f54d45d5a,60.59
08:23:39,qa-orderapi-load-balancing-gateway-1,78.62
08:23:39,qa-orderapi-load-balancing-userapi-1,44.91
08:23:39,qa-orderapi-load-balancing-orderapi-3,192.25
08:23:39,qa-orderapi-load-balancing-orderapi-1,174.03
08:23:39,qa-orderapi-load-balancing-orderapi-4,180.95
08:23:39,qa-orderapi-load-balancing-orderapi-2,162.31
08:23:39,qa-orderapi-load-balancing-mysql-user-1,26.39
