timestamp,container,cpu_pct
14:29:18,qa-orderapi-load-balancing-gateway-1,0.11
14:29:18,qa-orderapi-load-balancing-orderapi-1,1.24
14:29:18,qa-orderapi-load-balancing-orderapi-4,1.08
14:29:18,qa-orderapi-load-balancing-orderapi-3,0.99
14:29:18,qa-orderapi-load-balancing-orderapi-2,1.03
14:29:18,qa-orderapi-load-balancing-userapi-1,1.19
14:29:18,qa-orderapi-load-balancing-redis-1,0.40
14:29:18,qa-orderapi-load-balancing-kafka-1,2.90
14:29:18,qa-orderapi-load-balancing-mysql-user-1,0.66
14:29:18,qa-orderapi-load-balancing-mysql-order-1,1.08
14:29:18,qa-orderapi-load-balancing-eureka-1,0.82
14:29:26,qa-orderapi-load-balancing-gateway-1,1.64
14:29:26,qa-orderapi-load-balancing-orderapi-1,1.36
14:29:26,qa-orderapi-load-balancing-orderapi-4,1.03
14:29:26,qa-orderapi-load-balancing-orderapi-3,1.26
14:29:26,qa-orderapi-load-balancing-orderapi-2,1.02
14:29:26,qa-orderapi-load-balancing-userapi-1,48.67
14:29:26,qa-orderapi-load-balancing-redis-1,0.36
14:29:26,qa-orderapi-load-balancing-kafka-1,2.33
14:29:26,qa-orderapi-load-balancing-mysql-user-1,1.88
14:29:26,qa-orderapi-load-balancing-mysql-order-1,1.06
14:29:26,qa-orderapi-load-balancing-eureka-1,0.93
14:29:34,qa-orderapi-load-balancing-k6-run-e2a7b8082ef4,2.04
14:29:34,qa-orderapi-load-balancing-gateway-1,2.06
14:29:34,qa-orderapi-load-balancing-orderapi-1,2.54
14:29:34,qa-orderapi-load-balancing-orderapi-4,1.27
14:29:34,qa-orderapi-load-balancing-orderapi-3,2.06
14:29:34,qa-orderapi-load-balancing-orderapi-2,1.06
14:29:34,qa-orderapi-load-balancing-userapi-1,100.74
14:29:34,qa-orderapi-load-balancing-redis-1,3.12
14:29:34,qa-orderapi-load-balancing-kafka-1,150.31
14:29:34,qa-orderapi-load-balancing-mysql-user-1,6.02
14:29:34,qa-orderapi-load-balancing-mysql-order-1,4.25
14:29:34,qa-orderapi-load-balancing-eureka-1,0.93
14:29:42,qa-orderapi-load-balancing-k6-run-e2a7b8082ef4,2.30
14:29:42,qa-orderapi-load-balancing-gateway-1,3.46
14:29:42,qa-orderapi-load-balancing-orderapi-1,1.34
14:29:42,qa-orderapi-load-balancing-orderapi-4,1.37
14:29:42,qa-orderapi-load-balancing-orderapi-3,1.30
14:29:42,qa-orderapi-load-balancing-orderapi-2,1.45
14:29:42,qa-orderapi-load-balancing-userapi-1,99.22
14:29:42,qa-orderapi-load-balancing-redis-1,0.42
14:29:42,qa-orderapi-load-balancing-kafka-1,2.06
14:29:42,qa-orderapi-load-balancing-mysql-user-1,3.20
14:29:42,qa-orderapi-load-balancing-mysql-order-1,1.07
14:29:42,qa-orderapi-load-balancing-eureka-1,0.89
14:29:50,qa-orderapi-load-balancing-k6-run-e2a7b8082ef4,2.42
14:29:50,qa-orderapi-load-balancing-gateway-1,2.40
14:29:50,qa-orderapi-load-balancing-orderapi-1,1.42
14:29:50,qa-orderapi-load-balancing-orderapi-4,1.13
14:29:50,qa-orderapi-load-balancing-orderapi-3,1.09
14:29:50,qa-orderapi-load-balancing-orderapi-2,1.31
14:29:50,qa-orderapi-load-balancing-userapi-1,100.13
14:29:50,qa-orderapi-load-balancing-redis-1,0.44
14:29:50,qa-orderapi-load-balancing-kafka-1,2.62
14:29:50,qa-orderapi-load-balancing-mysql-user-1,3.23
14:29:50,qa-orderapi-load-balancing-mysql-order-1,1.07
14:29:50,qa-orderapi-load-balancing-eureka-1,0.96
14:29:58,qa-orderapi-load-balancing-k6-run-e2a7b8082ef4,46.16
14:29:58,qa-orderapi-load-balancing-gateway-1,79.06
14:29:58,qa-orderapi-load-balancing-orderapi-1,196.16
14:29:58,qa-orderapi-load-balancing-orderapi-4,180.81
14:29:58,qa-orderapi-load-balancing-orderapi-3,166.71
14:29:58,qa-orderapi-load-balancing-orderapi-2,189.49
14:29:58,qa-orderapi-load-balancing-userapi-1,24.86
14:29:58,qa-orderapi-load-balancing-redis-1,14.02
14:29:58,qa-orderapi-load-balancing-kafka-1,94.98
14:29:58,qa-orderapi-load-balancing-mysql-user-1,28.27
14:29:58,qa-orderapi-load-balancing-mysql-order-1,122.55
14:29:58,qa-orderapi-load-balancing-eureka-1,5.83
14:30:06,qa-orderapi-load-balancing-k6-run-e2a7b8082ef4,46.45
14:30:06,qa-orderapi-load-balancing-gateway-1,89.88
14:30:06,qa-orderapi-load-balancing-orderapi-1,199.94
14:30:06,qa-orderapi-load-balancing-orderapi-4,186.83
14:30:06,qa-orderapi-load-balancing-orderapi-3,187.77
14:30:06,qa-orderapi-load-balancing-orderapi-2,196.60
14:30:06,qa-orderapi-load-balancing-userapi-1,25.08
14:30:06,qa-orderapi-load-balancing-redis-1,17.18
14:30:06,qa-orderapi-load-balancing-kafka-1,14.98
14:30:06,qa-orderapi-load-balancing-mysql-user-1,28.73
