timestamp,container,cpu_pct
13:06:10,qa-orderapi-load-balancing-gateway-1,0.10
13:06:10,qa-orderapi-load-balancing-orderapi-2,1.42
13:06:10,qa-orderapi-load-balancing-userapi-1,0.54
13:06:10,qa-orderapi-load-balancing-orderapi-3,1.15
13:06:10,qa-orderapi-load-balancing-orderapi-1,1.24
13:06:10,qa-orderapi-load-balancing-orderapi-4,1.12
13:06:10,qa-orderapi-load-balancing-mysql-user-1,0.65
13:06:10,qa-orderapi-load-balancing-redis-1,0.37
13:06:10,qa-orderapi-load-balancing-kafka-1,2.42
13:06:10,qa-orderapi-load-balancing-mysql-order-1,0.85
13:06:10,qa-orderapi-load-balancing-eureka-1,0.75
13:06:18,qa-orderapi-load-balancing-k6-run-37644a350036,2.06
13:06:18,qa-orderapi-load-balancing-gateway-1,2.40
13:06:18,qa-orderapi-load-balancing-orderapi-2,1.22
13:06:18,qa-orderapi-load-balancing-userapi-1,96.40
13:06:18,qa-orderapi-load-balancing-orderapi-3,1.11
13:06:18,qa-orderapi-load-balancing-orderapi-1,1.37
13:06:18,qa-orderapi-load-balancing-orderapi-4,0.95
13:06:18,qa-orderapi-load-balancing-mysql-user-1,2.99
13:06:18,qa-orderapi-load-balancing-redis-1,3.34
13:06:18,qa-orderapi-load-balancing-kafka-1,36.01
13:06:18,qa-orderapi-load-balancing-mysql-order-1,4.10
13:06:18,qa-orderapi-load-balancing-eureka-1,0.98
13:06:26,qa-orderapi-load-balancing-k6-run-37644a350036,2.14
13:06:26,qa-orderapi-load-balancing-gateway-1,4.06
13:06:26,qa-orderapi-load-balancing-orderapi-2,1.35
13:06:26,qa-orderapi-load-balancing-userapi-1,95.49
13:06:26,qa-orderapi-load-balancing-orderapi-3,4.23
13:06:26,qa-orderapi-load-balancing-orderapi-1,1.20
13:06:26,qa-orderapi-load-balancing-orderapi-4,0.94
13:06:26,qa-orderapi-load-balancing-mysql-user-1,3.00
13:06:26,qa-orderapi-load-balancing-redis-1,0.43
13:06:26,qa-orderapi-load-balancing-kafka-1,2.72
13:06:26,qa-orderapi-load-balancing-mysql-order-1,0.97
13:06:26,qa-orderapi-load-balancing-eureka-1,4.60
13:06:34,qa-orderapi-load-balancing-k6-run-37644a350036,2.19
13:06:34,qa-orderapi-load-balancing-gateway-1,2.36
13:06:34,qa-orderapi-load-balancing-orderapi-2,1.31
13:06:34,qa-orderapi-load-balancing-userapi-1,98.07
13:06:34,qa-orderapi-load-balancing-orderapi-3,1.30
13:06:34,qa-orderapi-load-balancing-orderapi-1,1.28
13:06:34,qa-orderapi-load-balancing-orderapi-4,0.96
13:06:34,qa-orderapi-load-balancing-mysql-user-1,3.10
13:06:34,qa-orderapi-load-balancing-redis-1,0.41
13:06:34,qa-orderapi-load-balancing-kafka-1,3.76
13:06:34,qa-orderapi-load-balancing-mysql-order-1,0.94
13:06:34,qa-orderapi-load-balancing-eureka-1,0.93
