timestamp,container,cpu_pct
22:11:31,qa-orderapi-load-balancing-gateway-1,0.04
22:11:31,qa-orderapi-load-balancing-orderapi-2,0.75
22:11:31,qa-orderapi-load-balancing-orderapi-1,0.48
22:11:31,qa-orderapi-load-balancing-userapi-1,0.34
22:11:31,qa-orderapi-load-balancing-redis-1,1.74
22:11:31,qa-orderapi-load-balancing-mysql-user-1,2.13
22:11:31,qa-orderapi-load-balancing-mysql-order-1,4.20
22:11:31,qa-orderapi-load-balancing-eureka-1,0.39
22:11:31,qa-orderapi-load-balancing-kafka-1,1.20
22:11:38,qa-orderapi-load-balancing-k6-run-1a44507e92d0,1.47
22:11:38,qa-orderapi-load-balancing-gateway-1,3.40
22:11:38,qa-orderapi-load-balancing-orderapi-2,0.57
22:11:38,qa-orderapi-load-balancing-orderapi-1,0.51
22:11:38,qa-orderapi-load-balancing-userapi-1,100.69
22:11:38,qa-orderapi-load-balancing-redis-1,0.21
22:11:38,qa-orderapi-load-balancing-mysql-user-1,1.62
22:11:38,qa-orderapi-load-balancing-mysql-order-1,0.38
22:11:38,qa-orderapi-load-balancing-eureka-1,0.40
22:11:38,qa-orderapi-load-balancing-kafka-1,1.39
22:11:46,qa-orderapi-load-balancing-k6-run-1a44507e92d0,1.28
22:11:46,qa-orderapi-load-balancing-gateway-1,1.30
22:11:46,qa-orderapi-load-balancing-orderapi-2,0.55
22:11:46,qa-orderapi-load-balancing-orderapi-1,0.74
22:11:46,qa-orderapi-load-balancing-userapi-1,98.96
22:11:46,qa-orderapi-load-balancing-redis-1,0.21
22:11:46,qa-orderapi-load-balancing-mysql-user-1,1.50
22:11:46,qa-orderapi-load-balancing-mysql-order-1,0.46
22:11:46,qa-orderapi-load-balancing-eureka-1,6.65
22:11:46,qa-orderapi-load-balancing-kafka-1,1.76
22:11:54,qa-orderapi-load-balancing-k6-run-1a44507e92d0,1.31
22:11:54,qa-orderapi-load-balancing-gateway-1,1.46
22:11:54,qa-orderapi-load-balancing-orderapi-2,0.64
22:11:54,qa-orderapi-load-balancing-orderapi-1,0.51
