timestamp,container,cpu_pct
08:25:24,qa-orderapi-load-balancing-gateway-1,0.04
08:25:24,qa-orderapi-load-balancing-orderapi-3,0.53
08:25:24,qa-orderapi-load-balancing-orderapi-2,0.57
08:25:24,qa-orderapi-load-balancing-orderapi-1,0.63
08:25:24,qa-orderapi-load-balancing-orderapi-4,0.66
08:25:24,qa-orderapi-load-balancing-userapi-1,0.35
08:25:24,qa-orderapi-load-balancing-redis-1,0.21
08:25:24,qa-orderapi-load-balancing-mysql-user-1,0.35
08:25:24,qa-orderapi-load-balancing-mysql-order-1,0.58
08:25:24,qa-orderapi-load-balancing-eureka-1,0.41
08:25:24,qa-orderapi-load-balancing-kafka-1,1.87
08:25:31,qa-orderapi-load-balancing-k6-run-86c8ffb1889d,0.00
08:25:31,qa-orderapi-load-balancing-gateway-1,0.04
08:25:31,qa-orderapi-load-balancing-orderapi-3,0.62
08:25:31,qa-orderapi-load-balancing-orderapi-2,0.45
08:25:31,qa-orderapi-load-balancing-orderapi-1,0.63
08:25:31,qa-orderapi-load-balancing-orderapi-4,0.67
08:25:31,qa-orderapi-load-balancing-userapi-1,0.42
08:25:31,qa-orderapi-load-balancing-redis-1,0.25
08:25:31,qa-orderapi-load-balancing-mysql-user-1,0.33
08:25:31,qa-orderapi-load-balancing-mysql-order-1,0.55
08:25:31,qa-orderapi-load-balancing-eureka-1,0.42
08:25:31,qa-orderapi-load-balancing-kafka-1,0.85
08:25:39,qa-orderapi-load-balancing-k6-run-86c8ffb1889d,2.21
08:25:39,qa-orderapi-load-balancing-gateway-1,1.84
08:25:39,qa-orderapi-load-balancing-orderapi-3,0.81
08:25:39,qa-orderapi-load-balancing-orderapi-2,0.66
08:25:39,qa-orderapi-load-balancing-orderapi-1,0.81
08:25:39,qa-orderapi-load-balancing-orderapi-4,0.88
08:25:39,qa-orderapi-load-balancing-userapi-1,99.02
08:25:39,qa-orderapi-load-balancing-redis-1,0.25
08:25:39,qa-orderapi-load-balancing-mysql-user-1,2.11
08:25:39,qa-orderapi-load-balancing-mysql-order-1,0.62
08:25:39,qa-orderapi-load-balancing-eureka-1,2.86
08:25:39,qa-orderapi-load-balancing-kafka-1,1.96
08:25:46,qa-orderapi-load-balancing-k6-run-86c8ffb1889d,1.60
08:25:46,qa-orderapi-load-balancing-gateway-1,1.35
08:25:46,qa-orderapi-load-balancing-orderapi-3,0.62
08:25:46,qa-orderapi-load-balancing-orderapi-2,0.54
08:25:46,qa-orderapi-load-balancing-orderapi-1,0.65
08:25:46,qa-orderapi-load-balancing-orderapi-4,0.66
08:25:46,qa-orderapi-load-balancing-userapi-1,97.74
08:25:46,qa-orderapi-load-balancing-redis-1,0.22
08:25:46,qa-orderapi-load-balancing-mysql-user-1,1.58
08:25:46,qa-orderapi-load-balancing-mysql-order-1,0.55
08:25:46,qa-orderapi-load-balancing-eureka-1,0.41
08:25:46,qa-orderapi-load-balancing-kafka-1,1.10
08:25:53,qa-orderapi-load-balancing-k6-run-86c8ffb1889d,1.69
08:25:53,qa-orderapi-load-balancing-gateway-1,1.15
08:25:53,qa-orderapi-load-balancing-orderapi-3,0.60
08:25:53,qa-orderapi-load-balancing-orderapi-2,0.49
08:25:53,qa-orderapi-load-balancing-orderapi-1,0.58
08:25:53,qa-orderapi-load-balancing-orderapi-4,0.61
08:25:53,qa-orderapi-load-balancing-userapi-1,111.14
08:25:53,qa-orderapi-load-balancing-redis-1,1.85
08:25:53,qa-orderapi-load-balancing-mysql-user-1,3.54
08:25:53,qa-orderapi-load-balancing-mysql-order-1,2.39
08:25:53,qa-orderapi-load-balancing-eureka-1,0.40
08:25:53,qa-orderapi-load-balancing-kafka-1,1.24
08:26:00,qa-orderapi-load-balancing-k6-run-86c8ffb1889d,60.82
08:26:00,qa-orderapi-load-balancing-gateway-1,84.22
08:26:00,qa-orderapi-load-balancing-orderapi-3,205.46
08:26:00,qa-orderapi-load-balancing-orderapi-2,190.20
08:26:00,qa-orderapi-load-balancing-orderapi-1,199.61
08:26:00,qa-orderapi-load-balancing-orderapi-4,200.23
08:26:00,qa-orderapi-load-balancing-userapi-1,62.69
08:26:00,qa-orderapi-load-balancing-redis-1,11.16
08:26:00,qa-orderapi-load-balancing-mysql-user-1,24.55
08:26:00,qa-orderapi-load-balancing-mysql-order-1,113.23
08:26:00,qa-orderapi-load-balancing-eureka-1,0.51
08:26:00,qa-orderapi-load-balancing-kafka-1,8.09
08:26:07,qa-orderapi-load-balancing-k6-run-86c8ffb1889d,45.27
08:26:07,qa-orderapi-load-balancing-gateway-1,82.45
08:26:07,qa-orderapi-load-balancing-orderapi-3,183.44
08:26:07,qa-orderapi-load-balancing-orderapi-2,161.34
08:26:07,qa-orderapi-load-balancing-orderapi-1,186.14
08:26:07,qa-orderapi-load-balancing-orderapi-4,187.36
08:26:07,qa-orderapi-load-balancing-userapi-1,24.87
08:26:07,qa-orderapi-load-balancing-redis-1,17.41
08:26:07,qa-orderapi-load-balancing-mysql-user-1,26.59
08:26:07,qa-orderapi-load-balancing-mysql-order-1,151.22
08:26:07,qa-orderapi-load-balancing-eureka-1,0.47
08:26:07,qa-orderapi-load-balancing-kafka-1,7.33
