timestamp,threads_connected,threads_running,questions,slow_queries
16:05:39,21	2	1986	0
16:06:33,21	13	127087	0
16:07:25,21	19	367175	0
16:08:15,21	2	630136	0
16:09:05,21	19	860993	0
16:10:00,21	20	1124762	0
16:11:01,21	3	1371750	0
