timestamp,threads_connected,threads_running,questions,slow_queries
15:56:47,11	2	1588	0
15:57:35,11	2	61395	0
15:58:25,11	11	179174	0
15:59:13,11	12	319155	0
16:00:07,11	10	472673	0
16:00:53,11	5	663269	0
